,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2016,,0,,0,0,0,0,,4.0,6-2,0,0,,0,Nate Craig-Myers,,,0,,,,,nate-craig-myers-1,4,6,WR,0,,1,70,17.5,4,0,0,0,,1,0.0,,2016,0,0.0,Auburn,0,1,,202,70,17.5,,0,,FR
2017,,0,,0,0,0,0,,10.0,6-2,0,0,,0,Nate Craig-Myers,,,0,,,,,nate-craig-myers-1,16,18,WR,0,,3,285,17.8,16,0,0,0,,3,0.0,,2017,2,0.0,Auburn,2,3,,202,285,17.8,,0,,SO
2018,,0,,0,0,0,0,,1.0,6-2,0,0,,0,Nate Craig-Myers,,,0,,,,,nate-craig-myers-1,2,0,WR,0,,0,39,19.5,2,0,0,0,,0,0.0,,2018,0,0.0,Auburn,0,0,,202,39,19.5,,0,,JR
2019,,0,,0,0,0,0,,9.0,6-2,0,0,,0,Nate Craig-Myers,,,0,,,,,nate-craig-myers-1,23,6,WR,0,,1,329,14.3,23,0,0,0,,1,0.0,,2019,0,0.0,Colorado State,0,1,,202,329,14.3,,0,,JR
Career,,0,,0,0,0,0,,,6-2,0,0,,0,Nate Craig-Myers,,,0,,,,,nate-craig-myers-1,45,30,WR,0,,5,723,16.1,45,0,0,0,,5,0.0,,Career,2,0.0,Overall,2,5,,202,723,16.1,,0,,
