,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2017,,13,,0,0,1,1,1.0,14.0,6-3,1,0,,0,Curtis Weaver,0.0,,2,,,,,curtis-weaver-1,,6,DE,0,,,,,,,,,,,11.0,,2017,20,13.0,Boise State,33,1.0,,265,,,,17,17.0,FR
2018,,23,,0,0,1,0,,12.0,6-3,0,0,,0,Curtis Weaver,,,1,,,,,curtis-weaver-1,,0,LB,0,,,,,,,,,,,9.5,,2018,20,15.0,Boise State,43,0.0,,265,,,,0,,SO
2019,,20,,0,0,1,0,,14.0,6-3,1,0,,0,Curtis Weaver,,,3,,,,,curtis-weaver-1,,0,LB,0,,,,,,,,,,,13.5,,2019,32,19.5,Boise State,52,,,265,,,,0,0.0,JR
Career,,56,,0,0,3,1,1.0,,6-3,2,0,,0,Curtis Weaver,0.0,,6,,,,,curtis-weaver-1,,6,LB,0,,,,,,,,,,,34.0,,Career,72,47.5,Boise State,128,1.0,,265,,,,17,8.5,
