,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2018,1.4,0,1,0,0,0,0,,1.0,6-3,0,0,0,0,Kenyon Oblad,,5,0,20.0,0,7,1.4,kenyon-oblad-1,0,0,QB,0,31.8,0,0,,0,0,0,0,,0,0.0,,2018,0,0.0,UNLV,0,0,,190,0,,,0,,FR
2019,6.6,0,167,0,0,0,0,,11.0,6-3,0,0,9,0,Kenyon Oblad,,308,0,54.2,18,2081,6.8,kenyon-oblad-1,45,6,QB,0,124.4,0,0,,0,45,1,-43,-1.0,1,0.0,,2019,1,0.0,UNLV,1,1,,190,-43,-1.0,,0,,FR
Career,6.5,0,168,0,0,0,0,,,6-3,0,0,9,0,Kenyon Oblad,,313,0,53.7,18,2088,6.7,kenyon-oblad-1,45,6,QB,0,122.9,0,0,,0,45,1,-43,-1.0,1,0.0,,Career,1,0.0,UNLV,1,1,,190,-43,-1.0,,0,,
