,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2015,,,,,,,,,,6-5,,,,,Bryce Kemp,,,,,,,,bryce-kemp-1,0,0,TE,,,,,,,,,,,0,,,2015,,,Eastern Michigan,,0.0,,250,0,,,,,FR
2016,,1.0,,0.0,0.0,0.0,0.0,,2.0,6-5,0.0,0.0,,0.0,Bryce Kemp,,,0.0,,,,,bryce-kemp-1,1,0,TE,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,0,0.0,,2016,0.0,0.0,Eastern Michigan,1.0,0.0,,250,1,1.0,,0.0,,FR
2017,,0.0,,0.0,0.0,0.0,0.0,,4.0,6-5,0.0,0.0,,0.0,Bryce Kemp,,,0.0,,,,,bryce-kemp-1,6,6,TE,0.0,,1.0,119.0,19.8,6.0,0.0,0.0,0.0,,1,0.0,,2017,0.0,0.0,Eastern Michigan,0.0,1.0,,250,119,19.8,,0.0,,SO
2018,,1.0,,0.0,0.0,0.0,0.0,,6.0,6-5,0.0,0.0,,0.0,Bryce Kemp,,,0.0,,,,,bryce-kemp-1,6,6,TE,0.0,,1.0,96.0,16.0,6.0,0.0,0.0,0.0,,1,0.0,,2018,0.0,0.0,Eastern Michigan,1.0,1.0,,250,96,16.0,,0.0,,JR
2019,,0.0,,0.0,0.0,0.0,0.0,,2.0,6-5,0.0,0.0,,0.0,Bryce Kemp,,,0.0,,,,,bryce-kemp-1,3,0,TE,0.0,,0.0,46.0,15.3,3.0,0.0,0.0,0.0,,0,0.0,,2019,0.0,0.0,Eastern Michigan,0.0,,,250,46,15.3,,0.0,,SR
Career,,2.0,,0.0,0.0,0.0,0.0,,,6-5,0.0,0.0,,0.0,Bryce Kemp,,,0.0,,,,,bryce-kemp-1,16,12,TE,0.0,,2.0,262.0,16.4,16.0,0.0,0.0,0.0,,2,0.0,,Career,0.0,0.0,Eastern Michigan,2.0,2.0,,250,262,16.4,,0.0,,
