,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2015,,,,,,,,,,5-8,,,,,Art Thompkins,,,,,,,,art-thompkins-1,0,0,RB,,,,,,,,,,,0,,,2015,,,Toledo,,0,,185,0,,,,,FR
2016,,0.0,,0.0,0.0,0.0,0.0,,10.0,5-8,0.0,0.0,,0.0,Art Thompkins,,,0.0,,,,,art-thompkins-1,32,18,RB,0.0,,0.0,29.0,9.7,3.0,29.0,3.0,235.0,8.1,3,0.0,,2016,0.0,0.0,Toledo,0.0,3,,185,264,8.3,,0.0,,FR
2017,,0.0,,0.0,0.0,0.0,0.0,,14.0,5-8,0.0,0.0,,0.0,Art Thompkins,,,0.0,,,,,art-thompkins-1,120,12,RB,0.0,,0.0,123.0,7.7,16.0,104.0,2.0,629.0,6.0,2,0.0,,2017,0.0,0.0,Toledo,0.0,2,,185,752,6.3,,0.0,,SO
2018,,0.0,,0.0,0.0,0.0,0.0,,12.0,5-8,0.0,0.0,,0.0,Art Thompkins,,,0.0,,,,,art-thompkins-1,113,36,RB,0.0,,0.0,139.0,9.3,15.0,98.0,6.0,563.0,5.7,6,0.0,,2018,1.0,0.0,Toledo,1.0,6,,185,702,6.2,,0.0,,JR
2019,,0.0,,0.0,0.0,0.0,0.0,,12.0,5-8,0.0,0.0,,0.0,Art Thompkins,,,0.0,,,,,art-thompkins-1,137,24,RB,0.0,,2.0,257.0,6.6,39.0,98.0,2.0,468.0,4.8,4,0.0,,2019,1.0,0.0,Connecticut,1.0,4,,185,725,5.3,,0.0,,SR
Career,,0.0,,0.0,0.0,0.0,0.0,,,5-8,0.0,0.0,,0.0,Art Thompkins,,,0.0,,,,,art-thompkins-1,402,90,RB,0.0,,2.0,548.0,7.5,73.0,329.0,13.0,1895.0,5.8,15,0.0,,Career,2.0,0.0,Overall,2.0,15,,185,2443,6.1,,0.0,,
