,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2017,22.0,0,1,0,0,0,0,,13.0,6-2,0,0,0,0,CeeDee Lamb,,1,0,100.0,1,2,2.0,ceedee-lamb-1,46,42,WR,0,446.8,7,807,17.5,46,0,0,0,,7,0.0,,2017,2,0.0,Oklahoma,2,7,,189,807,17.5,,0,,FR
2018,0.0,0,0,0,0,0,0,,14.0,6-2,0,0,0,0,CeeDee Lamb,,1,0,0.0,0,0,0.0,ceedee-lamb-1,65,66,WR,0,0.0,11,1158,17.8,65,0,0,0,,11,0.0,,2018,0,0.0,Oklahoma,0,11,,189,1158,17.8,,0,,SO
2019,,0,0,0,0,0,0,,13.0,6-2,0,0,0,0,CeeDee Lamb,,0,0,,0,0,,ceedee-lamb-1,71,90,WR,0,,14,1327,21.4,62,9,1,20,2.2,15,0.0,,2019,1,0.0,Oklahoma,1,15,,189,1347,19.0,,0,,JR
Career,11.0,0,1,0,0,0,0,,,6-2,0,0,0,0,CeeDee Lamb,,2,0,50.0,1,2,1.0,ceedee-lamb-1,182,198,WR,0,223.4,32,3292,19.0,173,9,1,20,2.2,33,0.0,,Career,3,0.0,Oklahoma,3,33,,189,3312,18.2,,0,,
