,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2018,10.5,,27,0,0,,,,12.0,6-3,,,0,0,Justin Fields,,39,,69.2,4,328,8.4,justin-fields-2,43,24,QB,0,173.7,0,-10,-10.0,1,42,4,266,6.3,4,,,2018,,,Georgia,,4,,223,256,6.0,,,,FR
2019,11.2,,238,0,0,,,,14.0,6-3,,,3,0,Justin Fields,,354,,67.2,41,3273,9.2,justin-fields-2,137,60,QB,0,181.4,0,0,,0,137,10,484,3.5,10,,,2019,,,Ohio State,,10,,223,484,3.5,,,,SO
Career,11.1,,265,0,0,,,,,6-3,,,3,0,Justin Fields,,393,,67.4,45,3601,9.2,justin-fields-2,180,84,QB,0,180.7,0,-10,-10.0,1,179,14,750,4.2,14,,,Career,,,Overall,,14,,223,740,4.1,,,,
