,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2016,,0,,0,0,0,0,,8.0,5-10,0,0,,0,Jericho Flowers,,,1,,,,,jericho-flowers-1,14,12,DB,0,,1,147,14.7,10,4,1,48,12.0,2,0.0,,2016,1,0.0,UNLV,1,2.0,,180,195,13.9,,0,,FR
2017,,17,,0,0,2,1,,12.0,5-10,2,0,,0,Jericho Flowers,,,3,,,,,jericho-flowers-1,0,0,WR,0,,0,0,,0,0,0,0,,0,0.0,,2017,43,5.0,UNLV,60,0.0,,180,0,,,0,0.0,SO
2018,,10,,0,0,0,1,,10.0,5-10,1,0,,0,Jericho Flowers,,,5,,,,,jericho-flowers-1,0,0,DB,0,,0,0,,0,0,0,0,,0,0.0,,2018,43,2.0,UNLV,53,0.0,,180,0,,,-1,-1.0,JR
2019,,14,,0,0,0,1,,12.0,5-10,4,0,,0,Jericho Flowers,,,9,,,,,jericho-flowers-1,0,0,DB,0,,0,0,,0,0,0,0,,0,1.0,,2019,54,3.0,UNLV,68,,,180,0,,,45,11.3,SR
Career,,41,,0,0,2,3,,,5-10,7,0,,0,Jericho Flowers,,,18,,,,,jericho-flowers-1,14,12,DB,0,,1,147,14.7,10,4,1,48,12.0,2,1.0,,Career,141,10.0,UNLV,182,2.0,,180,195,13.9,,44,6.3,
