,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2018,,0,,,,0,0,,8.0,6-0,0,0,,,Cade Sutherland,,,0,,,,,cade-sutherland-1,4,,WR,,,0,22,11.0,2,2,0,-6,-3.0,0,0.0,,2018,6,1.0,South Alabama,6,,,195,16,4.0,,0,,FR
2019,,0,,,,0,1,,9.0,6-0,0,0,,,Cade Sutherland,,,0,,,,,cade-sutherland-1,11,,WR,,,0,164,16.4,10,1,0,-3,-3.0,0,0.0,,2019,5,0.0,South Alabama,5,,,195,161,14.6,,0,,SO
Career,,0,,,,0,1,,,6-0,0,0,,,Cade Sutherland,,,0,,,,,cade-sutherland-1,15,,WR,,,0,186,15.5,12,3,0,-9,-3.0,0,0.0,,Career,11,1.0,South Alabama,11,,,195,177,11.8,,0,,
