,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2017,,2,,,,0,0,,1.0,6-1,0,0,,,Grant Stuard,,,0,,,,,grant-stuard-1,0,,DB,,,0,0,,0,0,0,0,,0,0.0,,2017,0,0.0,Houston,2,,,210,0,,,0,,FR
2018,,12,,,,0,0,,13.0,6-1,0,0,,,Grant Stuard,,,0,,,,,grant-stuard-1,5,,DB,,,0,0,,0,5,0,35,7.0,0,0.0,,2018,19,2.0,Houston,31,,,210,35,7.0,,0,,SO
2019,,35,,,,0,0,,12.0,6-1,0,0,,,Grant Stuard,,,4,,,,,grant-stuard-1,0,,S,,,0,0,,0,0,0,0,,0,1.0,,2019,62,9.5,Houston,97,,,210,0,,,0,,JR
Career,,49,,,,0,0,,,6-1,0,0,,,Grant Stuard,,,4,,,,,grant-stuard-1,5,,S,,,0,0,,0,5,0,35,7.0,0,1.0,,Career,81,11.5,Houston,130,,,210,35,7.0,,0,,
