,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2017,,,,0,0,,,,9.0,5-11,,,,0,Jalen Holston,,,,,,,,jalen-holston-1,71,18,RB,0,,0,-1,-1.0,1,70,3,226,3.2,3,,,2017,,,Virginia Tech,,3.0,,218,225,3.2,,,,FR
2018,,,,0,0,,,,12.0,5-11,,,,0,Jalen Holston,,,,,,,,jalen-holston-1,61,12,RB,0,,0,21,5.3,4,57,2,281,4.9,2,,,2018,,,Virginia Tech,,2.0,,218,302,5.0,,,,SO
2019,,,,0,0,,,,1.0,5-11,,,,0,Jalen Holston,,,,,,,,jalen-holston-1,6,0,RB,0,,0,0,,0,6,0,19,3.2,0,,,2019,,,Virginia Tech,,,,218,19,3.2,,,,JR
Career,,,,0,0,,,,,5-11,,,,0,Jalen Holston,,,,,,,,jalen-holston-1,138,30,RB,0,,0,20,4.0,5,133,5,526,4.0,5,,,Career,,,Virginia Tech,,5.0,,218,546,4.0,,,,
