,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2016,,0,,0,0,0,0,,9.0,6-0,0,0,,0,Rico Dowdle,,,0,,,,,rico-dowdle-1,148,42,RB,0,,1,55,3.7,15,133,6,764,5.7,7,0.0,,2016,0,0.0,South Carolina,0,7,,215,819,5.5,,0,,FR
2017,,0,,0,0,0,0,,8.0,6-0,0,0,,0,Rico Dowdle,,,0,,,,,rico-dowdle-1,77,18,RB,0,,1,128,11.6,11,66,2,251,3.8,3,0.0,,2017,0,0.0,South Carolina,0,3,,215,379,4.9,,0,,SO
2018,,0,,0,0,0,0,,12.0,6-0,0,0,,0,Rico Dowdle,,,0,,,,,rico-dowdle-1,137,30,RB,0,,1,133,9.5,14,123,4,654,5.3,5,0.0,,2018,1,0.0,South Carolina,1,5,,215,787,5.7,,0,,JR
2019,,0,,0,0,0,0,,10.0,6-0,0,0,,0,Rico Dowdle,,,0,,,,,rico-dowdle-1,128,24,RB,0,,0,167,7.6,22,106,4,498,4.7,4,0.0,,2019,0,0.0,South Carolina,0,4,,215,665,5.2,,0,,SR
Career,,0,,0,0,0,0,,,6-0,0,0,,0,Rico Dowdle,,,0,,,,,rico-dowdle-1,490,114,RB,0,,3,483,7.8,62,428,16,2167,5.1,19,0.0,,Career,1,0.0,South Carolina,1,19,,215,2650,5.4,,0,,
