,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2017,,5,,,,0,0,,3.0,6-3,0,0,,,Kameron Toomer,,,0,,,,,kameron-toomer-1,,,LB,,,,,,,,,,,,0.0,,2017,1,0.0,Nevada,6,,,270,,,,0,,FR
2018,,0,,,,0,0,,4.0,6-3,0,0,,,Kameron Toomer,,,0,,,,,kameron-toomer-1,,,DE,,,,,,,,,,,,0.0,,2018,6,1.0,Nevada,6,,,270,,,,0,,SO
2019,,11,,,,0,0,,6.0,6-3,0,0,,,Kameron Toomer,,,1,,,,,kameron-toomer-1,,,DE,,,,,,,,,,,,1.0,,2019,8,3.0,Nevada,19,,,270,,,,0,,JR
Career,,16,,,,0,0,,,6-3,0,0,,,Kameron Toomer,,,1,,,,,kameron-toomer-1,,,DE,,,,,,,,,,,,1.0,,Career,15,4.0,Nevada,31,,,270,,,,0,,
