,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2017,,15,,0,0,0,0,,10.0,5-11,1,0,,0,Scottie Young Jr.,,,1,,,,,scottie-young-jr-1,,0,S,0,,,,,,,,,,,0.0,,2017,38,3.5,Arizona,53,0.0,,201,,,,0,0.0,FR
2018,,10,,0,0,0,0,,9.0,5-11,3,1,,0,Scottie Young Jr.,,,3,,,,,scottie-young-jr-1,,6,S,0,,,,,,,,,,,0.0,,2018,28,3.0,Arizona,38,1.0,,201,,,,63,21.0,SO
2019,,16,,0,0,0,0,,12.0,5-11,1,0,,0,Scottie Young Jr.,,,3,,,,,scottie-young-jr-1,,0,S,0,,,,,,,,,,,0.0,,2019,50,2.5,Arizona,66,,,201,,,,42,42.0,JR
Career,,41,,0,0,0,0,,,5-11,5,1,,0,Scottie Young Jr.,,,7,,,,,scottie-young-jr-1,,6,S,0,,,,,,,,,,,0.0,,Career,116,9.0,Arizona,157,1.0,,201,,,,105,21.0,
