,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2017,,0,,0,0,0,0,,6.0,5-10,0,0,,0,Dorian Maddox,,,0,,,,,dorian-maddox-1,12,0,RB,0,,0,0,,0,12,0,37,3.1,0,0.0,,2017,0,0.0,Stanford,0,0.0,,193,37,3.1,,0,,SO
2018,,0,,0,0,0,0,,7.0,5-10,0,0,,0,Dorian Maddox,,,0,,,,,dorian-maddox-1,24,6,RB,0,,0,12,12.0,1,23,1,103,4.5,1,0.0,,2018,0,0.0,Stanford,0,1.0,,193,115,4.8,,0,,JR
2019,,0,,0,0,0,0,,7.0,5-10,0,0,,0,Dorian Maddox,,,0,,,,,dorian-maddox-1,26,0,RB,0,,0,37,9.3,4,22,0,75,3.4,0,0.0,,2019,1,0.0,Stanford,1,,,193,112,4.3,,0,,SR
Career,,0,,0,0,0,0,,,5-10,0,0,,0,Dorian Maddox,,,0,,,,,dorian-maddox-1,62,6,RB,0,,0,49,9.8,5,57,1,215,3.8,1,0.0,,Career,1,0.0,Stanford,1,1.0,,193,264,4.3,,0,,
