,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2015,,,,,,,,,,6-2,,,,,Miles Cheatum,,,,,,,,miles-cheatum-1,,,DL,,,,,,,,,,,,,,2015,,,San Diego State,,,,265,,,,,,FR
2016,,1.0,,,,0.0,0.0,,3.0,6-2,0.0,0.0,,,Miles Cheatum,,,0.0,,,,,miles-cheatum-1,,,DL,,,,,,,,,,,,0.0,,2016,3.0,0.0,San Diego State,4.0,,,265,,,,0.0,,FR
2017,,5.0,,,,1.0,0.0,,8.0,6-2,0.0,0.0,,,Miles Cheatum,,,0.0,,,,,miles-cheatum-1,,,DL,,,,,,,,,,,,1.0,,2017,12.0,2.0,San Diego State,17.0,,,265,,,,0.0,,SO
2018,,12.0,,,,1.0,1.0,,12.0,6-2,0.0,0.0,,,Miles Cheatum,,,0.0,,,,,miles-cheatum-1,,,DL,,,,,,,,,,,,2.0,,2018,14.0,3.5,San Diego State,26.0,,,265,,,,0.0,,JR
2019,,22.0,,,,0.0,0.0,,12.0,6-2,0.0,0.0,,,Miles Cheatum,,,3.0,,,,,miles-cheatum-1,,,DL,,,,,,,,,,,,5.0,,2019,19.0,9.5,San Diego State,41.0,,,265,,,,0.0,,SR
Career,,40.0,,,,2.0,1.0,,,6-2,0.0,0.0,,,Miles Cheatum,,,3.0,,,,,miles-cheatum-1,,,DL,,,,,,,,,,,,8.0,,Career,48.0,15.0,San Diego State,88.0,,,265,,,,0.0,,
