,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2017,-9.3,,2,0,0,,,,1.0,6-4,,,1,0,Jamie Newman,,4,,50.0,0,8,2.0,jamie-newman-1,1,0,QB,0,16.8,0,0,,0,1,0,5,5.0,0,,,2017,,,Wake Forest,,0,,230,5,5.0,,,,FR
2018,7.7,,84,0,0,,,,6.0,6-4,,,4,0,Jamie Newman,,141,,59.6,9,1083,7.7,jamie-newman-1,64,24,QB,0,139.5,0,0,,0,64,4,247,3.9,4,,,2018,,,Wake Forest,,4,,230,247,3.9,,,,SO
2019,8.0,,220,0,0,,,,12.0,6-4,,,11,0,Jamie Newman,,361,,60.9,26,2868,7.9,jamie-newman-1,180,36,QB,0,145.3,0,0,,0,180,6,574,3.2,6,,,2019,,,Wake Forest,,6,,230,574,3.2,,,,JR
Career,7.8,,306,0,0,,,,,6-4,,,16,0,Jamie Newman,,506,,60.5,35,3959,7.8,jamie-newman-1,245,60,QB,0,142.7,0,0,,0,245,10,826,3.4,10,,,Career,,,Wake Forest,,10,,230,826,3.4,,,,
