,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2017,,23,,0,0,0,1,,12.0,6-1,2,1,,0,Tyler Coyle,,,5,,,,,tyler-coyle-1,,6,DB,0,,,,,,,,,,,0.0,,2017,44,3.0,Connecticut,67,1,,205,,,,34,17.0,FR
2018,,44,,0,0,0,1,,12.0,6-1,0,0,,0,Tyler Coyle,,,0,,,,,tyler-coyle-1,,0,DB,0,,,,,,,,,,,0.0,,2018,64,1.0,Connecticut,108,0,,205,,,,0,,SO
2019,,32,,0,0,2,0,,10.0,6-1,1,1,,0,Tyler Coyle,,,10,,,,,tyler-coyle-1,,6,DB,0,,,,,,,,,,,0.0,,2019,54,3.5,Connecticut,86,1,,205,,,,52,52.0,JR
Career,,99,,0,0,2,2,,,6-1,3,2,,0,Tyler Coyle,,,15,,,,,tyler-coyle-1,,12,DB,0,,,,,,,,,,,0.0,,Career,162,7.5,Connecticut,261,2,,205,,,,86,28.7,
