,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2017,,,,,,,,,7.0,5-8,,,,,Laress Nelson,,,,,,,,laress-nelson-1,4,,WR,,,0,29,9.7,3,1,0,2,2.0,0,,,2017,,,Michigan State,,,,179,31,7.8,,,,FR
2018,,,,,,,,,6.0,5-8,,,,,Laress Nelson,,,,,,,,laress-nelson-1,14,,WR,,,0,114,9.5,12,2,0,2,1.0,0,,,2018,,,Michigan State,,,,179,116,8.3,,,,SO
2019,,,,,,,,,4.0,5-8,,,,,Laress Nelson,,,,,,,,laress-nelson-1,5,,WR,,,0,48,12.0,4,1,0,5,5.0,0,,,2019,,,Michigan State,,,,179,53,10.6,,,,JR
Career,,,,,,,,,,5-8,,,,,Laress Nelson,,,,,,,,laress-nelson-1,23,,WR,,,0,191,10.1,19,4,0,9,2.3,0,,,Career,,,Michigan State,,,,179,200,8.7,,,,
