,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2015,,0,,0,0,0,0,,2.0,6-0,0,0,,0,Daylon Charlot,,,0,,,,,daylon-charlot-1,2,0,WR,0,,0,9,4.5,2,0,0,0,,0,0.0,,2015,0,0.0,Alabama,0,0,,193,9,4.5,,0,,FR
2017,,0,,0,0,0,0,,4.0,6-0,0,0,,0,Daylon Charlot,,,0,,,,,daylon-charlot-1,1,0,WR,0,,0,0,0.0,1,0,0,0,,0,0.0,,2017,1,0.0,Kansas,1,0,,193,0,0.0,,0,,SO
2018,,0,,0,0,0,0,,5.0,6-0,0,0,,0,Daylon Charlot,,,0,,,,,daylon-charlot-1,12,12,WR,0,,2,178,14.8,12,0,0,0,,2,0.0,,2018,0,0.0,Kansas,0,2,,193,178,14.8,,0,,JR
2019,,1,,0,0,0,0,,11.0,6-0,0,0,,0,Daylon Charlot,,,0,,,,,daylon-charlot-1,33,12,WR,0,,2,413,12.5,33,0,0,0,,2,0.0,,2019,2,0.0,Kansas,3,2,,193,413,12.5,,0,,SR
Career,,1,,0,0,0,0,,,6-0,0,0,,0,Daylon Charlot,,,0,,,,,daylon-charlot-1,48,24,WR,0,,4,600,12.5,48,0,0,0,,4,0.0,,Career,3,0.0,Overall,4,4,,193,600,12.5,,0,,
