,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2015,,,,,,,,,,6-2,,,,,Hasaan Patterson,,,,,,,,hasaan-patterson-1,0,0,WR,,,,,,,,,,,0,,,2015,,,Old Dominion,,0.0,,195,0,,,,,FR
2016,,0.0,,0.0,0.0,0.0,0.0,,1.0,6-2,0.0,0.0,,0.0,Hasaan Patterson,,,0.0,,,,,hasaan-patterson-1,1,0,WR,0.0,,0.0,17.0,17.0,1.0,0.0,0.0,0.0,,0,0.0,,2016,0.0,0.0,Old Dominion,0.0,0.0,,195,17,17.0,,0.0,,FR
2017,,0.0,,0.0,0.0,0.0,0.0,,4.0,6-2,0.0,0.0,,0.0,Hasaan Patterson,,,0.0,,,,,hasaan-patterson-1,5,6,WR,0.0,,1.0,57.0,11.4,5.0,0.0,0.0,0.0,,1,0.0,,2017,0.0,0.0,Old Dominion,0.0,1.0,,195,57,11.4,,0.0,,SO
2018,,0.0,,0.0,0.0,0.0,0.0,,2.0,6-2,0.0,0.0,,0.0,Hasaan Patterson,,,0.0,,,,,hasaan-patterson-1,2,0,WR,0.0,,0.0,46.0,23.0,2.0,0.0,0.0,0.0,,0,0.0,,2018,0.0,0.0,Old Dominion,0.0,0.0,,195,46,23.0,,0.0,,JR
2019,,1.0,,0.0,0.0,0.0,0.0,,4.0,6-2,0.0,0.0,,0.0,Hasaan Patterson,,,0.0,,,,,hasaan-patterson-1,6,0,WR,0.0,,0.0,52.0,8.7,6.0,0.0,0.0,0.0,,0,0.0,,2019,0.0,0.0,Old Dominion,1.0,,,195,52,8.7,,0.0,,SR
Career,,1.0,,0.0,0.0,0.0,0.0,,,6-2,0.0,0.0,,0.0,Hasaan Patterson,,,0.0,,,,,hasaan-patterson-1,14,6,WR,0.0,,1.0,172.0,12.3,14.0,0.0,0.0,0.0,,1,0.0,,Career,0.0,0.0,Old Dominion,1.0,1.0,,195,172,12.3,,0.0,,
