,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2018,,0,,0,0,0,0,,7.0,6-6,0,0,,0,Charlie Kolar,,,0,,,,,charlie-kolar-1,11,18,TE,0,,3,137,12.5,11,0,0,0,,3,0.0,,2018,1,0.0,Iowa State,1,3,,252,137,12.5,,0,,FR
2019,,0,,0,0,0,0,,13.0,6-6,0,0,,0,Charlie Kolar,,,0,,,,,charlie-kolar-1,51,42,TE,0,,7,697,13.7,51,0,0,0,,7,0.0,,2019,2,0.0,Iowa State,2,7,,252,697,13.7,,0,,SO
Career,,0,,0,0,0,0,,,6-6,0,0,,0,Charlie Kolar,,,0,,,,,charlie-kolar-1,62,60,TE,0,,10,834,13.5,62,0,0,0,,10,0.0,,Career,3,0.0,Iowa State,3,10,,252,834,13.5,,0,,
