,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2017,,1,,0,0,0,0,,5.0,6-1,0,0,,0,T.J. Chase,,,0,,,,,tj-chase-1,5,6,WR,0,,1,35,7.0,5,0,0,0,,1,0.0,,2017,1,0.0,Clemson,2,1.0,,190,35,7.0,,0,,FR
2018,,2,,0,0,1,0,,10.0,6-1,0,0,,0,T.J. Chase,,,0,,,,,tj-chase-1,13,12,WR,0,,2,101,7.8,13,0,0,0,,2,0.0,,2018,0,0.0,Clemson,2,2.0,,190,101,7.8,,0,,SO
2019,,0,,0,0,0,0,,7.0,6-1,0,0,,0,T.J. Chase,,,0,,,,,tj-chase-1,7,0,WR,0,,0,70,10.0,7,0,0,0,,0,0.0,,2019,0,0.0,Clemson,0,,,190,70,10.0,,0,,JR
Career,,3,,0,0,1,0,,,6-1,0,0,,0,T.J. Chase,,,0,,,,,tj-chase-1,25,18,WR,0,,3,206,8.2,25,0,0,0,,3,0.0,,Career,1,0.0,Clemson,4,3.0,,190,206,8.2,,0,,
