,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2018,,2,0,0,0,0,0,,5.0,6-3,0,0,0,0,Jalen Williams,,0,0,,0,0,,jalen-williams-7,5,0,WR,0,,0,56,11.2,5,0,0,0,,0,0.0,,2018,1,0.0,Louisiana,3,0,,219,56,11.2,,0,,SO
2019,16.0,0,1,0,0,0,0,,9.0,6-3,0,0,0,0,Jalen Williams,,1,0,100.0,0,16,16.0,jalen-williams-7,21,6,WR,0,234.4,1,279,13.3,21,0,0,0,,1,0.0,,2019,0,0.0,Louisiana,0,1,,219,279,13.3,,0,,JR
Career,16.0,2,1,0,0,0,0,,,6-3,0,0,0,0,Jalen Williams,,1,0,100.0,0,16,16.0,jalen-williams-7,26,6,WR,0,234.4,1,335,12.9,26,0,0,0,,1,0.0,,Career,1,0.0,Louisiana,3,1,,219,335,12.9,,0,,
