,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2016,,0,,0,0,0,0,,3.0,6-3,0,0,,0,Denzel Mims,,,0,,,,,denzel-mims-1,4,0,WR,0,,0,24,6.0,4,0,0,0,,0,0.0,,2016,0,0.0,Baylor,0,0,,207,24,6.0,,0,,FR
2017,,0,,0,0,0,0,,12.0,6-3,0,0,,0,Denzel Mims,,,0,,,,,denzel-mims-1,62,48,WR,0,,8,1087,17.8,61,1,0,-6,-6.0,8,0.0,,2017,0,0.0,Baylor,0,8,,207,1081,17.4,,0,,SO
2018,,0,,0,0,0,0,,12.0,6-3,0,0,,0,Denzel Mims,,,0,,,,,denzel-mims-1,55,48,WR,0,,8,794,14.4,55,0,0,0,,8,0.0,,2018,1,0.0,Baylor,1,8,,207,794,14.4,,0,,JR
2019,,0,,0,0,0,0,,13.0,6-3,0,0,,0,Denzel Mims,,,0,,,,,denzel-mims-1,66,72,WR,0,,12,1020,15.5,66,0,0,0,,12,0.0,,2019,2,0.0,Baylor,2,12,,207,1020,15.5,,0,,SR
Career,,0,,0,0,0,0,,,6-3,0,0,,0,Denzel Mims,,,0,,,,,denzel-mims-1,187,168,WR,0,,28,2925,15.7,186,1,0,-6,-6.0,28,0.0,,Career,3,0.0,Baylor,3,28,,207,2919,15.6,,0,,
