,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2017,,36,,0,0,1,1,,9.0,6-2,0,0,,0,Brandon Drayton,,,5,,,,,brandon-drayton-1,,0,S,0,,,,,,,,,,,0.0,,2017,26,3.0,Marshall,62,0.0,,197,,,,0,,FR
2018,,25,,0,0,0,0,,13.0,6-2,1,0,,0,Brandon Drayton,,,2,,,,,brandon-drayton-1,,6,S,1,,,,,,,,,,,0.0,,2018,26,2.0,Marshall,51,1.0,,197,,,,0,0.0,SO
2019,,26,,0,0,0,0,,6.0,6-2,0,0,,0,Brandon Drayton,,,0,,,,,brandon-drayton-1,,0,S,0,,,,,,,,,,,1.5,,2019,20,7.5,Marshall,46,,,197,,,,0,,JR
Career,,87,,0,0,1,1,,,6-2,1,0,,0,Brandon Drayton,,,7,,,,,brandon-drayton-1,,6,S,1,,,,,,,,,,,1.5,,Career,72,12.5,Marshall,159,1.0,,197,,,,0,0.0,
