,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2017,,0,,0,0,0,0,,6.0,5-9,0,0,,0,Jahcour Pearson,,,0,,,,,jahcour-pearson-1,9,0,WR,0,,0,40,5.7,7,2,0,14,7.0,0,0.0,,2017,0,0.0,Western Kentucky,0,0,,180,54,6.0,,0,,FR
2018,,0,,0,0,0,0,,8.0,5-9,0,0,,0,Jahcour Pearson,,,0,,,,,jahcour-pearson-1,17,0,WR,0,,0,132,10.2,13,4,0,0,0.0,0,0.0,,2018,1,0.0,Western Kentucky,1,0,,180,132,7.8,,0,,SO
2019,,0,,0,0,0,0,,13.0,5-9,0,0,,0,Jahcour Pearson,,,0,,,,,jahcour-pearson-1,81,42,WR,0,,7,804,10.6,76,5,0,-12,-2.4,7,0.0,,2019,0,0.0,Western Kentucky,0,7,,180,792,9.8,,0,,JR
Career,,0,,0,0,0,0,,,5-9,0,0,,0,Jahcour Pearson,,,0,,,,,jahcour-pearson-1,107,42,WR,0,,7,976,10.2,96,11,0,2,0.2,7,0.0,,Career,1,0.0,Western Kentucky,1,7,,180,978,9.1,,0,,
