,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2017,,10,,0,0,1,0,,11.0,6-4,0,0,,0,Khyiris Tonga,,,3,,,,,khyiris-tonga-1,0,0,DL,0,,0,0,,0,0,0,0,,0,2.0,,2017,9,4.0,Brigham Young,19,0,,321,0,,,0,,FR
2018,,10,,0,0,0,0,,12.0,6-4,0,0,,0,Khyiris Tonga,,,2,,,,,khyiris-tonga-1,0,0,DL,0,,0,0,,0,0,0,0,,0,2.0,,2018,20,4.5,Brigham Young,30,0,,321,0,,,0,,SO
2019,,17,,0,0,0,0,,13.0,6-4,0,0,,0,Khyiris Tonga,,,2,,,,,khyiris-tonga-1,1,6,DL,0,,0,0,,0,1,1,3,3.0,1,1.0,,2019,28,4.0,Brigham Young,45,1,,321,3,3.0,,0,,JR
Career,,37,,0,0,1,0,,,6-4,0,0,,0,Khyiris Tonga,,,7,,,,,khyiris-tonga-1,1,6,DL,0,,0,0,,0,1,1,3,3.0,1,5.0,,Career,57,12.5,Brigham Young,94,1,,321,3,3.0,,0,,
