,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2016,,0,,0,0,0,0,,11.0,6-0,0,0,,0,Mekhi Stevenson,,,0,,,,,mekhi-stevenson-1,15,12,WR,0,,2,171,12.2,14,1,0,12,12.0,2,0.0,,2016,1,0.0,UNLV,1,2,,185,183,12.2,,0,,FR
2018,,0,,0,0,0,0,,11.0,6-0,0,0,,0,Mekhi Stevenson,,,0,,,,,mekhi-stevenson-1,20,6,WR,0,,1,244,12.2,20,0,0,0,,1,0.0,,2018,0,0.0,UNLV,0,1,,185,244,12.2,,0,,SO
2019,,0,,0,0,0,0,,8.0,6-0,0,0,,0,Mekhi Stevenson,,,0,,,,,mekhi-stevenson-1,20,18,WR,0,,3,184,9.2,20,0,0,0,,3,0.0,,2019,0,0.0,UNLV,0,3,,185,184,9.2,,0,,JR
Career,,0,,0,0,0,0,,,6-0,0,0,,0,Mekhi Stevenson,,,0,,,,,mekhi-stevenson-1,55,36,WR,0,,6,599,11.1,54,1,0,12,12.0,6,0.0,,Career,1,0.0,UNLV,1,6,,185,611,11.1,,0,,
