,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2018,,0,,0,0,0,0,,13.0,5-7,0,0,,1,Deandre Torrey,,,0,,,,,deandre-torrey-1,200,108,RB,0,,2,205,8.2,25,175,15,977,5.6,17,0.0,,2018,0,0.0,North Texas,0,18,,191,1182,5.9,,0,,SO
2019,,0,,0,0,0,0,,10.0,5-7,0,0,,0,Deandre Torrey,,,0,,,,,deandre-torrey-1,89,18,RB,0,,1,96,6.0,16,73,2,380,5.2,3,0.0,,2019,1,0.0,North Texas,1,3,,191,476,5.3,,0,,JR
Career,,0,,0,0,0,0,,,5-7,0,0,,1,Deandre Torrey,,,0,,,,,deandre-torrey-1,289,126,RB,0,,3,301,7.3,41,248,17,1357,5.5,20,0.0,,Career,1,0.0,North Texas,1,21,,191,1658,5.7,,0,,
