,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2017,,0,,0,0,0,0,,13.0,5-10,0,0,,0,Larry Rountree III,,,0,,,,,larry-rountree-iii-1,131,36,RB,0,,0,57,11.4,5,126,6,703,5.6,6,0.0,,2017,1,0.0,Missouri,1,6,,210,760,5.8,,0,,FR
2018,,0,,0,0,0,0,,13.0,5-10,0,0,,0,Larry Rountree III,,,0,,,,,larry-rountree-iii-1,239,66,RB,0,,0,62,4.4,14,225,11,1216,5.4,11,0.0,,2018,0,0.0,Missouri,0,11,,210,1278,5.3,,0,,SO
2019,,0,,0,0,0,0,,12.0,5-10,0,0,,0,Larry Rountree III,,,0,,,,,larry-rountree-iii-1,199,54,RB,0,,0,70,5.4,13,186,9,829,4.5,9,0.0,,2019,0,0.0,Missouri,0,9,,210,899,4.5,,0,,JR
Career,,0,,0,0,0,0,,,5-10,0,0,,0,Larry Rountree III,,,0,,,,,larry-rountree-iii-1,569,156,RB,0,,0,189,5.9,32,537,26,2748,5.1,26,0.0,,Career,1,0.0,Missouri,1,26,,210,2937,5.2,,0,,
