,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2018,,0,,0,0,0,0,,9.0,5-10,0,0,,0,Calvin Jackson Jr.,,,0,,,,,calvin-jackson-jr-1,26,12,WR,0,,2,287,11.0,26,0,0,0,,2,0.0,,2018,0,0.0,Washington State,0,2,,185,287,11.0,,0,,JR
2019,,0,,0,0,0,0,,3.0,5-10,0,0,,0,Calvin Jackson Jr.,,,0,,,,,calvin-jackson-jr-1,10,6,WR,0,,1,117,11.7,10,0,0,0,,1,0.0,,2019,1,0.0,Washington State,1,1,,185,117,11.7,,0,,SR
Career,,0,,0,0,0,0,,,5-10,0,0,,0,Calvin Jackson Jr.,,,0,,,,,calvin-jackson-jr-1,36,18,WR,0,,3,404,11.2,36,0,0,0,,3,0.0,,Career,1,0.0,Washington State,1,3,,185,404,11.2,,0,,
