,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2017,,,,0,0,,,,8.0,6-0,,,,0,Jacob Robertson,,,,,,,,jacob-robertson-1,11,0,WR,0,,0,81,7.4,11,0,0,0,,0,,,2017,,,Tulane,,0,,175,81,7.4,,,,FR
2018,,,,0,0,,,,7.0,6-0,,,,0,Jacob Robertson,,,,,,,,jacob-robertson-1,4,0,WR,0,,0,69,17.3,4,0,0,0,,0,,,2018,,,Tulane,,0,,175,69,17.3,,,,SO
2019,,,,0,0,,,,11.0,6-0,,,,0,Jacob Robertson,,,,,,,,jacob-robertson-1,9,6,WR,0,,1,74,8.2,9,0,0,0,,1,,,2019,,,Tulane,,1,,175,74,8.2,,,,JR
Career,,,,0,0,,,,,6-0,,,,0,Jacob Robertson,,,,,,,,jacob-robertson-1,24,6,WR,0,,1,224,9.3,24,0,0,0,,1,,,Career,,,Tulane,,1,,175,224,9.3,,,,
