,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2018,4.3,0,2,0,0,0,0,,11.0,5-11,0,0,1,0,Isaih Pacheco,,3,0,66.7,0,58,19.3,isaih-pacheco-1,113,18,RB,0,162.4,0,11,5.5,2,111,3,551,5.0,3,0.0,,2018,2,0.0,Rutgers,2,3,,210,562,5.0,,0,,FR
2019,0.0,0,0,0,0,0,0,,11.0,5-11,0,0,0,0,Isaih Pacheco,,1,0,0.0,0,0,0.0,isaih-pacheco-1,182,42,RB,0,0.0,0,83,6.4,13,169,7,729,4.3,7,0.0,,2019,1,0.0,Rutgers,1,7,,210,812,4.5,,0,,SO
Career,3.3,0,2,0,0,0,0,,,5-11,0,0,1,0,Isaih Pacheco,,4,0,50.0,0,58,14.5,isaih-pacheco-1,295,60,RB,0,121.8,0,94,6.3,15,280,10,1280,4.6,10,0.0,,Career,3,0.0,Rutgers,3,10,,210,1374,4.7,,0,,
