,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2016,,0,0,0,0,0,0,,2.0,6-0,0,0,0,0,Marquez Stevenson,,0,0,,0,0,,marquez-stevenson-1,0,0,WR,0,,0,36,,0,0,0,0,,0,0.0,,2016,0,0.0,Houston,0,0,,190,36,,,0,,FR
2018,31.0,0,1,0,0,0,0,,13.0,6-0,0,0,0,0,Marquez Stevenson,,1,0,100.0,0,31,31.0,marquez-stevenson-1,89,66,WR,0,360.4,9,1019,13.6,75,14,2,126,9.0,11,0.0,,2018,0,0.0,Houston,0,11,,190,1145,12.9,,0,,SO
2019,,0,0,0,0,0,0,,12.0,6-0,0,0,0,2,Marquez Stevenson,,0,0,,0,0,,marquez-stevenson-1,61,66,WR,0,,9,907,17.4,52,9,0,89,9.9,9,0.0,,2019,1,0.0,Houston,1,11,,190,996,16.3,,0,,JR
Career,31.0,0,1,0,0,0,0,,,6-0,0,0,0,2,Marquez Stevenson,,1,0,100.0,0,31,31.0,marquez-stevenson-1,150,132,WR,0,360.4,18,1962,15.4,127,23,2,215,9.3,20,0.0,,Career,1,0.0,Houston,1,22,,190,2177,14.5,,0,,
