,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2018,,0,,0,0,0,0,,9.0,6-1,0,0,,0,Bentavious Thompson,,,0,,,,,bentavious-thompson-1,29,0,RB,0,,0,0,,0,29,0,150,5.2,0,0.0,,2018,0,0.0,UCF,0,0,,197,150,5.2,,0,,FR
2019,,0,,0,0,0,0,,12.0,6-1,0,0,,0,Bentavious Thompson,,,0,,,,,bentavious-thompson-1,92,48,RB,0,,0,25,5.0,5,87,8,604,6.9,8,0.0,,2019,1,0.0,UCF,1,8,,197,629,6.8,,0,,SO
Career,,0,,0,0,0,0,,,6-1,0,0,,0,Bentavious Thompson,,,0,,,,,bentavious-thompson-1,121,48,RB,0,,0,25,5.0,5,116,8,754,6.5,8,0.0,,Career,1,0.0,UCF,1,8,,197,779,6.4,,0,,
