,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2017,,,,0,0,,,,1.0,6-5,,,,0,Nick Eubanks,,,,,,,,nick-eubanks-1,2,0,TE,0,,0,61,30.5,2,0,0,0,,0,,,2017,,,Michigan,,0,,256,61,30.5,,,,SO
2018,,,,0,0,,,,6.0,6-5,,,,0,Nick Eubanks,,,,,,,,nick-eubanks-1,8,6,TE,0,,1,157,19.6,8,0,0,0,,1,,,2018,,,Michigan,,1,,256,157,19.6,,,,JR
2019,,,,0,0,,,,12.0,6-5,,,,0,Nick Eubanks,,,,,,,,nick-eubanks-1,25,24,TE,0,,4,243,9.7,25,0,0,0,,4,,,2019,,,Michigan,,4,,256,243,9.7,,,,SR
Career,,,,0,0,,,,,6-5,,,,0,Nick Eubanks,,,,,,,,nick-eubanks-1,35,30,TE,0,,5,461,13.2,35,0,0,0,,5,,,Career,,,Michigan,,5,,256,461,13.2,,,,
