,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2017,0.0,,0,0,0,,,,13.0,6-0,,,0,0,Riley Lees,,1,,0.0,0,0,0.0,riley-lees-1,21,12,WR,0,0.0,2,235,13.1,18,3,0,0,0.0,2,,,2017,,,Northwestern,,2,,201,235,11.2,,,,FR
2018,,,0,0,0,,,,14.0,6-0,,,0,0,Riley Lees,,0,,,0,0,,riley-lees-1,31,24,WR,0,,3,214,9.7,22,9,1,35,3.9,4,,,2018,,,Northwestern,,4,,201,249,8.0,,,,SO
2019,,,0,0,0,,,,12.0,6-0,,,0,0,Riley Lees,,0,,,0,0,,riley-lees-1,54,12,WR,0,,2,430,8.4,51,3,0,6,2.0,2,,,2019,,,Northwestern,,2,,201,436,8.1,,,,JR
Career,0.0,,0,0,0,,,,,6-0,,,0,0,Riley Lees,,1,,0.0,0,0,0.0,riley-lees-1,106,48,WR,0,0.0,7,879,9.7,91,15,1,41,2.7,8,,,Career,,,Northwestern,,8,,201,920,8.7,,,,
