,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2018,,,,,,,,,10.0,5-11,,,,,Emari Demercado,,,,,,,,emari-demercado-1,62,,RB,,,0,8,1.6,5,57,0,224,3.9,0,,,2018,,,Texas Christian,,,,200,232,3.7,,,,SO
2019,,,,,,,,,4.0,5-11,,,,,Emari Demercado,,,,,,,,emari-demercado-1,18,,RB,,,0,0,,0,18,0,65,3.6,0,,,2019,,,Texas Christian,,,,200,65,3.6,,,,JR
Career,,,,,,,,,,5-11,,,,,Emari Demercado,,,,,,,,emari-demercado-1,80,,RB,,,0,8,1.6,5,75,0,289,3.9,0,,,Career,,,Texas Christian,,,,200,297,3.7,,,,
