,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2017,,12,,,,0,0,,7.0,5-11,0,0,,,Laqavious Paul,,,1,,,,,laqavious-paul-1,,,LB,,,,,,,,,,,,0.0,,2017,11,1.0,Coastal Carolina,23,,,215,,,,0,,SO
2018,,7,,,,0,0,,6.0,5-11,0,0,,,Laqavious Paul,,,1,,,,,laqavious-paul-1,,,LB,,,,,,,,,,,,1.0,,2018,13,2.0,Coastal Carolina,20,,,215,,,,0,,JR
2019,,26,,,,0,0,,10.0,5-11,0,0,,,Laqavious Paul,,,0,,,,,laqavious-paul-1,,,LB,,,,,,,,,,,,0.0,,2019,18,1.5,Coastal Carolina,44,,,215,,,,0,,SR
Career,,45,,,,0,0,,,5-11,0,0,,,Laqavious Paul,,,2,,,,,laqavious-paul-1,,,LB,,,,,,,,,,,,1.0,,Career,42,4.5,Coastal Carolina,87,,,215,,,,0,,
