,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2017,,0,,0,0,0,0,,2.0,5-8,0,0,,0,Johnnie Lang,,,0,,,,,johnnie-lang-1,4,0,RB,0,,0,0,,0,4,0,5,1.3,0,0.0,,2017,0,0.0,Iowa State,0,0,,193,5,1.3,,0,,FR
2018,,1,,0,0,0,0,,9.0,5-8,0,0,,0,Johnnie Lang,,,0,,,,,johnnie-lang-1,26,6,RB,0,,0,30,7.5,4,22,1,79,3.6,1,0.0,,2018,0,0.0,Iowa State,1,1,,193,109,4.2,,0,,FR
2019,,0,,0,0,0,0,,10.0,5-8,0,0,,0,Johnnie Lang,,,0,,,,,johnnie-lang-1,58,24,RB,0,,1,54,6.8,8,50,3,238,4.8,4,0.0,,2019,0,0.0,Iowa State,0,4,,193,292,5.0,,0,,SO
Career,,1,,0,0,0,0,,,5-8,0,0,,0,Johnnie Lang,,,0,,,,,johnnie-lang-1,88,30,RB,0,,1,84,7.0,12,76,4,322,4.2,5,0.0,,Career,0,0.0,Iowa State,1,5,,193,406,4.6,,0,,
