,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2017,,,0,0,0,,,,6.0,5-9,,,0,0,Jacquez Sloan,,0,,,0,0,,jacquez-sloan-1,12,12,WR,0,,2,182,15.2,12,0,0,0,,2,,,2017,,,Western Kentucky,,2,,165,182,15.2,,,,FR
2018,,,0,0,0,,,,9.0,5-9,,,0,0,Jacquez Sloan,,0,,,0,0,,jacquez-sloan-1,33,0,WR,0,,0,495,16.0,31,2,0,4,2.0,0,,,2018,,,Western Kentucky,,0,,165,499,15.1,,,,SO
2019,-45.0,,0,0,0,,,,13.0,5-9,,,1,0,Jacquez Sloan,,1,,0.0,0,0,0.0,jacquez-sloan-1,42,18,WR,0,-200.0,1,297,8.7,34,8,2,80,10.0,3,,,2019,,,Western Kentucky,,3,,165,377,9.0,,,,JR
Career,-45.0,,0,0,0,,,,,5-9,,,1,0,Jacquez Sloan,,1,,0.0,0,0,0.0,jacquez-sloan-1,87,30,WR,0,-200.0,3,974,12.6,77,10,2,84,8.4,5,,,Career,,,Western Kentucky,,5,,165,1058,12.2,,,,
