,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2016,,0.0,,0.0,0.0,0.0,0.0,,1.0,6-1,0.0,0.0,,0.0,Kiel Pollard,,,0.0,,,,,kiel-pollard-1,1,0,TE,0.0,,0.0,18.0,18.0,1.0,0.0,0.0,0.0,,0,0.0,,2016,0.0,0.0,South Carolina,0.0,0.0,,235,18,18.0,,0.0,,FR
2017,,0.0,,0.0,0.0,0.0,0.0,,1.0,6-1,0.0,0.0,,0.0,Kiel Pollard,,,0.0,,,,,kiel-pollard-1,1,0,TE,0.0,,0.0,4.0,4.0,1.0,0.0,0.0,0.0,,0,0.0,,2017,0.0,0.0,South Carolina,0.0,0.0,,235,4,4.0,,0.0,,SO
2018,,0.0,,0.0,0.0,0.0,0.0,,11.0,6-1,0.0,0.0,,0.0,Kiel Pollard,,,0.0,,,,,kiel-pollard-1,15,12,TE,0.0,,2.0,181.0,12.1,15.0,0.0,0.0,0.0,,2,0.0,,2018,7.0,0.0,South Carolina,7.0,2.0,,235,181,12.1,,0.0,,JR
2019,,,,,,,,,,6-1,,,,,Kiel Pollard,,,,,,,,kiel-pollard-1,0,0,TE,,,,,,,,,,,0,,,2019,,,South Carolina,,,,235,0,,,,,SR
Career,,0.0,,0.0,0.0,0.0,0.0,,,6-1,0.0,0.0,,0.0,Kiel Pollard,,,0.0,,,,,kiel-pollard-1,17,12,TE,0.0,,2.0,203.0,11.9,17.0,0.0,0.0,0.0,,2,0.0,,Career,7.0,0.0,South Carolina,7.0,2.0,,235,203,11.9,,0.0,,
