,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2015,,2,,,,0,0,,2.0,6-2,0,0,,,Najee Clayton,,,0,,,,,najee-clayton-1,,,DB,,,,,,,,,,,,0.0,,2015,1,0.0,Rutgers,3,,,235,,,,0,,FR
2016,,1,,,,0,0,,2.0,6-2,0,0,,,Najee Clayton,,,1,,,,,najee-clayton-1,,,LB,,,,,,,,,,,,0.0,,2016,3,0.0,Rutgers,4,,,235,,,,0,,SO
2017,,0,,,,1,0,,1.0,6-2,0,0,,,Najee Clayton,,,0,,,,,najee-clayton-1,,,LB,,,,,,,,,,,,0.0,,2017,1,1.0,Western Michigan,1,,,235,,,,0,,JR
2018,,12,,,,3,0,,10.0,6-2,0,0,,,Najee Clayton,,,2,,,,,najee-clayton-1,,,LB,,,,,,,,,,,,3.0,,2018,22,8.0,Western Michigan,34,,,235,,,,0,,JR
2019,,13,,,,0,0,,9.0,6-2,2,0,,,Najee Clayton,,,1,,,,,najee-clayton-1,,,LB,,,,,,,,,,,,1.0,,2019,10,1.5,Western Michigan,23,,,235,,,,5,2.5,SR
Career,,28,,,,4,0,,,6-2,2,0,,,Najee Clayton,,,4,,,,,najee-clayton-1,,,LB,,,,,,,,,,,,4.0,,Career,37,10.5,Overall,65,,,235,,,,5,2.5,
