,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2015,,,,,,,,,,6-2,,,,,Colin Samuel,,,,,,,,colin-samuel-1,,,DB,,,,,,,,,,,,,,2015,,,UCLA,,,,200,,,,,,FR
2016,,0.0,,,,0.0,0.0,,1.0,6-2,0.0,0.0,,,Colin Samuel,,,0.0,,,,,colin-samuel-1,,,DB,,,,,,,,,,,,0.0,,2016,1.0,0.0,UCLA,1.0,,,200,,,,0.0,,FR
2017,,5.0,,,,0.0,0.0,,7.0,6-2,1.0,0.0,,,Colin Samuel,,,4.0,,,,,colin-samuel-1,,,DB,,,,,,,,,,,,0.0,,2017,6.0,0.0,UCLA,11.0,,,200,,,,0.0,0.0,SO
2018,,1.0,,,,0.0,0.0,,2.0,6-2,0.0,0.0,,,Colin Samuel,,,0.0,,,,,colin-samuel-1,,,DB,,,,,,,,,,,,0.0,,2018,1.0,0.0,UCLA,2.0,,,200,,,,0.0,,JR
2019,,,,,,,,,,6-2,,,,,Colin Samuel,,,,,,,,colin-samuel-1,,,CB,,,,,,,,,,,,,,2019,,,Houston,,,,200,,,,,,SO
Career,,6.0,,,,0.0,0.0,,,6-2,1.0,0.0,,,Colin Samuel,,,4.0,,,,,colin-samuel-1,,,CB,,,,,,,,,,,,0.0,,Career,8.0,0.0,Overall,14.0,,,200,,,,0.0,0.0,
