,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2015,,,,,,,,,,5-11,,,,,Malik Dunner,,,,,,,,malik-dunner-1,0,0,WR,,,,,,,,,,,0,,,2015,,,Ball State,,0,,199,0,,,,,FR
2016,,0.0,,0.0,0.0,0.0,0.0,,5.0,5-11,0.0,0.0,,0.0,Malik Dunner,,,0.0,,,,,malik-dunner-1,27,12,RB,1.0,,0.0,38.0,12.7,3.0,24.0,1.0,152.0,6.3,1,0.0,,2016,0.0,0.0,Ball State,0.0,2,,199,190,7.0,,0.0,,FR
2017,,0.0,,0.0,0.0,0.0,0.0,,12.0,5-11,0.0,0.0,,1.0,Malik Dunner,,,0.0,,,,,malik-dunner-1,92,54,RB,0.0,,0.0,139.0,7.7,18.0,74.0,8.0,440.0,5.9,8,0.0,,2017,2.0,0.0,Ball State,2.0,9,,199,579,6.3,,0.0,,SO
2018,,2.0,,0.0,0.0,0.0,0.0,,12.0,5-11,0.0,0.0,,0.0,Malik Dunner,,,0.0,,,,,malik-dunner-1,87,30,RB,0.0,,1.0,195.0,9.3,21.0,66.0,4.0,305.0,4.6,5,0.0,,2018,4.0,0.0,Ball State,6.0,5,,199,500,5.7,,0.0,,JR
2019,,1.0,,0.0,0.0,0.0,0.0,,12.0,5-11,0.0,0.0,,1.0,Malik Dunner,,,0.0,,,,,malik-dunner-1,17,24,WR,0.0,,1.0,39.0,6.5,6.0,11.0,2.0,184.0,16.7,3,0.0,,2019,5.0,0.0,Ball State,6.0,4,,199,223,13.1,,0.0,,SR
Career,,3.0,,0.0,0.0,0.0,0.0,,,5-11,0.0,0.0,,2.0,Malik Dunner,,,0.0,,,,,malik-dunner-1,223,120,WR,1.0,,2.0,411.0,8.6,48.0,175.0,15.0,1081.0,6.2,17,0.0,,Career,11.0,0.0,Ball State,14.0,20,,199,1492,6.7,,0.0,,
