,adjusted_net_yards_per_attempt_index,adjusted_net_yards_per_pass_attempt,adjusted_yards_per_attempt,adjusted_yards_per_attempt_index,all_purpose_yards,approximate_value,assists_on_tackles,attempted_passes,birth_date,blocked_punts,catch_percentage,completed_passes,completion_percentage_index,espn_qbr,extra_point_percentage,extra_points_attempted,extra_points_made,field_goal_percentage,field_goals_attempted,field_goals_made,fifty_plus_yard_field_goal_attempts,fifty_plus_yard_field_goals_made,fourth_quarter_comebacks,fourty_to_fourty_nine_yard_field_goal_attempts,fourty_to_fourty_nine_yard_field_goals_made,fumbles,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,game_winning_drives,games,games_started,height,interception_percentage,interception_percentage_index,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdown,kickoff_return_yards,kickoff_returns,less_than_nineteen_yards_field_goal_attempts,less_than_nineteen_yards_field_goals_made,longest_field_goal_made,longest_interception_return,longest_kickoff_return,longest_pass,longest_punt,longest_punt_return,longest_reception,longest_rush,name,net_yards_per_attempt_index,net_yards_per_pass_attempt,passer_rating_index,passes_defended,passing_completion,passing_touchdown_percentage,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,position,punt_return_touchdown,punt_return_yards,punt_returns,punts,qb_record,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_game,receiving_yards_per_reception,receptions,receptions_per_game,rush_attempts,rush_attempts_per_game,rush_touchdowns,rush_yards,rush_yards_per_attempt,rush_yards_per_game,rushing_and_receiving_touchdowns,sack_percentage,sack_percentage_index,sacks,safeties,season,tackles,team_abbreviation,thirty_to_thirty_nine_yard_field_goal_attempts,thirty_to_thirty_nine_yard_field_goals_made,times_pass_target,times_sacked,total_punt_yards,touchdown_percentage_index,touches,twenty_to_twenty_nine_yard_field_goal_attempts,twenty_to_twenty_nine_yard_field_goals_made,weight,yards_from_scrimmage,yards_lost_to_sacks,yards_per_attempt_index,yards_per_completed_pass,yards_per_game_played,yards_per_kickoff_return,yards_per_punt,yards_per_punt_return,yards_per_touch,yards_recovered_from_fumble,yards_returned_from_interception
2016,,,,,40.0,0,,,1993-08-15,,100.0,,,,,,,,,,,,,,,0,,,,,1,0,5-10,,,,,,0.0,22.0,1.0,,,,,22.0,,,,10,2,J.D. McKissic,,,,,,,,,,McKiJ.00,,,,,,,,0,16,16.0,8.0,2,2.0,1,1.0,0,2,2.0,2.0,0,,,,,2016,,SEA,,,2,,,,3,,,195,18,,,,,22.0,,,6.0,,
2017,,,,,,3,0.0,,1993-08-15,,73.9,,,,,,,,,,,,,,,0,,,,,13,1,5-10,,,,,,,,,,,,,,,,,27,30,J.D. McKissic,,,,,,,,,,McKiJ.00,rb,,,,,,,2,266,20.5,7.8,34,2.6,46,3.5,1,187,4.1,14.4,3,,,0.0,,2017,1.0,SEA,,,46,,,,80,,,195,453,,,,,,,,5.7,,
2018,,,,,26.0,0,1.0,,1993-08-15,,0.0,,,,,,,,,,,,,,,0,,,,,5,0,5-10,,,,,,0.0,18.0,1.0,,,,,18.0,,,,0,6,J.D. McKissic,,,,,,,,,,McKiJ.00,,,,,,,,0,0,0.0,,0,0.0,3,0.6,0,8,2.7,1.6,0,,,0.0,,2018,1.0,SEA,,,1,,,,3,,,195,8,,,,,18.0,,,2.7,,
2019,,,,,455.0,3,,,1993-08-15,,81.0,,,,,,,,,,,,,,,0,,,,,16,3,5-10,,,,,,0.0,17.0,1.0,,,,,17.0,,,,26,44,J.D. McKissic,,,,,,,,,,McKiJ.00,rb,,,,,,,1,233,14.6,6.9,34,2.1,38,2.4,0,205,5.4,12.8,1,,,,,2019,,DET,,,42,,,,72,,,195,438,,,,,17.0,,,6.1,,
Career,,,,,974.0,6,1.0,,1993-08-15,,76.9,,,,,,,,,,,,,,,0,,,,,35,4,5-10,,,,,,0.0,57.0,3.0,,,,,22.0,,,,27,44,J.D. McKissic,,,,,,,,,,McKiJ.00,,,,,,,,3,515,14.7,7.4,70,2.0,88,2.5,1,402,4.6,11.5,4,,,0.0,,Career,2.0,,,,91,,,,158,,,195,917,,,,,19.0,,,5.8,,
