,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2015,,0,,0,0,0,0,,14.0,6-0,0,0,,0,Ronald Jones,,,0,,,,,ronald-jones-4,160,54,RB,0,,1,39,5.6,7,153,8,987,6.5,9,0.0,,2015,0,0.0,USC,0,9,,200,1026,6.4,,0,,FR
2016,,0,,0,0,0,0,,13.0,6-0,0,0,,0,Ronald Jones,,,0,,,,,ronald-jones-4,188,78,RB,0,,1,76,6.9,11,177,12,1082,6.1,13,0.0,,2016,0,0.0,USC,0,13,,200,1158,6.2,,0,,SO
2017,,0,,0,0,0,0,,13.0,6-0,0,0,,0,Ronald Jones,,,0,,,,,ronald-jones-4,275,120,RB,0,,1,187,13.4,14,261,19,1550,5.9,20,0.0,,2017,2,0.0,USC,2,20,,200,1737,6.3,,0,,JR
Career,,0,,0,0,0,0,,,6-0,0,0,,0,Ronald Jones,,,0,,,,,ronald-jones-4,623,252,RB,0,,3,302,9.4,32,591,39,3619,6.1,42,0.0,,Career,2,0.0,USC,2,42,,200,3921,6.3,,0,,
