,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2011,,9,,0,0,0,0,,13.0,6-2,0.0,0.0,,0,Tyeler Davison,,,0,,,,,tyeler-davison-1,,0,DL,0,,,,,,,,,,,1.0,0.0,2011,7,1.0,Fresno State,16,0,0.0,309,,,,0.0,,FR
2012,,15,,0,0,1,1,1.0,,6-2,,,,0,Tyeler Davison,,,1,,,,,tyeler-davison-1,,6,DL,0,,,,,,,,,,,3.0,0.0,2012,28,7.0,Fresno State,43,1,0.0,309,,,9.0,,,SO
2013,,15,,0,0,0,0,,12.0,6-2,0.0,0.0,,0,Tyeler Davison,,,2,,,,,tyeler-davison-1,,0,DL,0,,,,,,,,,,,2.0,,2013,25,6.5,Fresno State,40,0,,309,,,,0.0,,JR
2014,,25,,0,0,1,1,,13.0,6-2,0.0,0.0,,0,Tyeler Davison,,,0,,,,,tyeler-davison-1,,0,DL,0,,,,,,,,,,,7.5,,2014,32,10.5,Fresno State,57,0,,309,,,,0.0,,SR
Career,,64,,0,0,2,2,1.0,,6-2,0.0,0.0,,0,Tyeler Davison,,,3,,,,,tyeler-davison-1,,6,DL,0,,,,,,,,,,,13.5,0.0,Career,92,25.0,Fresno State,156,1,0.0,309,,,9.0,0.0,,
