,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2009,6.8,,211,,,,,,12.0,,0,0,14,,Matt Barkley,,352,,59.9,15,2735,7.8,matt-barkley-1,45,12,QB,,131.3,,,,,45,2,-38,-0.8,2,,,2009,,,USC,,2,,,-38,-0.8,,0,,FR
2010,7.4,,236,,,,,,12.0,,0,0,12,,Matt Barkley,,377,,62.6,26,2791,7.4,matt-barkley-1,34,12,QB,,141.2,,,,,34,2,-17,-0.5,2,,,2010,,,USC,,2,,,-17,-0.5,,0,,SO
2011,9.0,0.0,308,,,,,,12.0,,0,0,7,,Matt Barkley,,446,,69.1,39,3528,7.9,matt-barkley-1,28,12,QB,,161.2,,,,,28,2,14,0.5,2,0.0,,2011,2.0,0.0,USC,2.0,2,,,14,0.5,,0,,JR
2012,8.6,,246,,,,,,11.0,,0,0,15,,Matt Barkley,,387,,63.6,36,3273,8.5,matt-barkley-1,25,0,QB,,157.6,,,,,25,0,-72,-2.9,0,,,2012,,,USC,,0,,,-72,-2.9,,0,,SR
Career,8.0,0.0,1001,,,,,,,,0,0,48,,Matt Barkley,,1562,,64.1,116,12327,7.9,matt-barkley-1,132,36,QB,,148.7,,,,,132,6,-113,-0.9,6,0.0,,Career,2.0,0.0,USC,2.0,6,,,-113,-0.9,,0,,
