,adjusted_net_yards_per_attempt_index,adjusted_net_yards_per_pass_attempt,adjusted_yards_per_attempt,adjusted_yards_per_attempt_index,all_purpose_yards,approximate_value,assists_on_tackles,attempted_passes,birth_date,blocked_punts,catch_percentage,completed_passes,completion_percentage_index,espn_qbr,extra_point_percentage,extra_points_attempted,extra_points_made,field_goal_percentage,field_goals_attempted,field_goals_made,fifty_plus_yard_field_goal_attempts,fifty_plus_yard_field_goals_made,fourth_quarter_comebacks,fourty_to_fourty_nine_yard_field_goal_attempts,fourty_to_fourty_nine_yard_field_goals_made,fumbles,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,game_winning_drives,games,games_started,height,interception_percentage,interception_percentage_index,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdown,kickoff_return_yards,kickoff_returns,less_than_nineteen_yards_field_goal_attempts,less_than_nineteen_yards_field_goals_made,longest_field_goal_made,longest_interception_return,longest_kickoff_return,longest_pass,longest_punt,longest_punt_return,longest_reception,longest_rush,name,net_yards_per_attempt_index,net_yards_per_pass_attempt,passer_rating_index,passes_defended,passing_completion,passing_touchdown_percentage,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,position,punt_return_touchdown,punt_return_yards,punt_returns,punts,qb_record,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_game,receiving_yards_per_reception,receptions,receptions_per_game,rush_attempts,rush_attempts_per_game,rush_touchdowns,rush_yards,rush_yards_per_attempt,rush_yards_per_game,rushing_and_receiving_touchdowns,sack_percentage,sack_percentage_index,sacks,safeties,season,tackles,team_abbreviation,thirty_to_thirty_nine_yard_field_goal_attempts,thirty_to_thirty_nine_yard_field_goals_made,times_pass_target,times_sacked,total_punt_yards,touchdown_percentage_index,touches,twenty_to_twenty_nine_yard_field_goal_attempts,twenty_to_twenty_nine_yard_field_goals_made,weight,yards_from_scrimmage,yards_lost_to_sacks,yards_per_attempt_index,yards_per_completed_pass,yards_per_game_played,yards_per_kickoff_return,yards_per_punt,yards_per_punt_return,yards_per_touch,yards_recovered_from_fumble,yards_returned_from_interception
2016,,,,,605,1,0.0,,1992-09-30,,0.0,,,,,,,,,,,,,,,4,0.0,3.0,0.0,,16,0,5-7,,,,,,0,439,19,,,,,45,,,74,0,1,Jakeem Grant,,,,,,,,,,GranJa00,,1,165,20,,,,0,0,0.0,,0,0.0,1,0.1,0,1,1.0,0.1,0,,,0.0,,2016,1.0,MIA,,,1,,,,1,,,171,1,,,,,23.1,,8.3,1.0,0.0,
2017,,,,,871,2,1.0,,1992-09-30,,59.1,,,,,,,,,,,,,,,2,0.0,2.0,-13.0,,16,0,5-7,,,,,,0,479,21,,,,,31,,,27,65,7,Jakeem Grant,,,,,,,,,,GranJa00,,0,190,25,,,,2,203,12.7,15.6,13,0.8,3,0.2,0,12,4.0,0.8,2,,,0.0,,2017,0.0,MIA,,,22,,,,16,,,171,215,,,,,22.8,,7.6,13.4,-13.0,
2018,,,,,1036,4,,,1992-09-30,,61.8,,,,,,,,,,,,,,,0,,,,,10,2,5-7,,,,,,1,535,18,,,,,102,,,71,52,5,Jakeem Grant,,,,,,,,,,GranJa00,wr,1,228,14,,,,2,268,26.8,12.8,21,2.1,1,0.1,0,5,5.0,0.5,2,,,,,2018,,MIA,,,34,,,,22,,,171,273,,,,,29.7,,16.3,12.4,,
2019,,,,,753,2,0.0,,1992-09-30,,57.6,,,,,,,,,,,,,,,2,0.0,0.0,0.0,,10,2,5-7,,,,,,1,578,23,,,,,101,,,5,18,7,Jakeem Grant,,,,,,,,,,GranJa00,wr,0,6,5,,,,0,164,16.4,8.6,19,1.9,4,0.4,1,5,1.3,0.5,1,,,0.0,,2019,2.0,MIA,,,33,,,,23,,,171,169,,,,,25.1,,1.2,7.3,0.0,
Career,,,,,3265,9,1.0,,1992-09-30,,58.9,,,,,,,,,,,,,,,8,0.0,5.0,-13.0,,52,4,5-7,,,,,,2,2031,81,,,,,102,,,74,65,7,Jakeem Grant,,,,,,,,,,GranJa00,,2,589,64,,,,4,635,12.2,12.0,53,1.0,9,0.2,1,23,2.6,0.4,5,,,0.0,,Career,3.0,,,,90,,,,62,,,171,658,,,,,25.1,,9.2,10.6,-13.0,
