,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2015,,5,,,,0,0,,3.0,6-3,0,0,,,Luke Gifford,,,0,,,,,luke-gifford-1,0,,LB,,,0,0,,0,0,0,0,,0,0.0,,2015,2,1.0,Nebraska,7,,,235,0,,,0,,FR
2016,,1,,,,0,0,,1.0,6-3,0,0,,,Luke Gifford,,,0,,,,,luke-gifford-1,0,,LB,,,0,0,,0,0,0,0,,0,0.0,,2016,0,0.0,Nebraska,1,,,235,0,,,0,,SO
2017,,19,,,,0,0,,7.0,6-3,1,0,,,Luke Gifford,,,1,,,,,luke-gifford-1,0,,LB,,,0,0,,0,0,0,0,,0,1.5,,2017,20,4.5,Nebraska,39,,,235,0,,,-3,-3.0,JR
2018,,27,,,,1,0,,12.0,6-3,0,0,,,Luke Gifford,,,2,,,,,luke-gifford-1,1,,LB,,,0,0,,0,1,0,5,5.0,0,5.5,,2018,35,12.5,Nebraska,62,,,235,5,5.0,,0,,SR
Career,,52,,,,1,0,,,6-3,1,0,,,Luke Gifford,,,3,,,,,luke-gifford-1,1,,LB,,,0,0,,0,1,0,5,5.0,0,7.0,,Career,57,18.0,Nebraska,109,,,235,5,5.0,,-3,-3.0,
