,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2014,,1.0,,,,0.0,0.0,,7.0,6-1,0.0,0.0,,,Rashaan Gaulden,,,0.0,,,,,rashaan-gaulden-1,,,DB,,,,,,,,,,,,0.0,,2014,6.0,0.0,Tennessee,7.0,,,193,,,,0.0,,FR
2015,,,,,,,,,,6-1,,,,,Rashaan Gaulden,,,,,,,,rashaan-gaulden-1,,,DB,,,,,,,,,,,,,,2015,,,Tennessee,,,,193,,,,,,SO
2016,,16.0,,,,0.0,0.0,,13.0,6-1,0.0,0.0,,,Rashaan Gaulden,,,4.0,,,,,rashaan-gaulden-1,,,DB,,,,,,,,,,,,1.0,,2016,51.0,6.0,Tennessee,67.0,,,193,,,,0.0,,SO
2017,,28.0,,,,1.0,3.0,,11.0,6-1,1.0,0.0,,,Rashaan Gaulden,,,5.0,,,,,rashaan-gaulden-1,,,DB,,,,,,,,,,,,0.0,,2017,35.0,3.5,Tennessee,63.0,,,193,,,,0.0,0.0,JR
Career,,45.0,,,,1.0,3.0,,,6-1,1.0,0.0,,,Rashaan Gaulden,,,9.0,,,,,rashaan-gaulden-1,,,DB,,,,,,,,,,,,1.0,,Career,92.0,9.5,Tennessee,137.0,,,193,,,,0.0,0.0,
