,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2011,,,,,,,,,13.0,,0,0,,,Giovani Bernard,,,,,,,,giovani-bernard-1,284,84,RB,,,1,362,8.0,45,239,13,1253,5.2,14,,,2011,,,North Carolina,,14,,,1615,5.7,,0,,FR
2012,,1.0,,,,,,,10.0,,0,0,,,Giovani Bernard,,,,,,,,giovani-bernard-1,231,114,RB,2.0,,5,490,10.4,47,184,12,1228,6.7,17,0.0,,2012,0.0,0.0,North Carolina,1.0,19,,,1718,7.4,,0,,SO
Career,,1.0,,,,,,,,,0,0,,,Giovani Bernard,,,,,,,,giovani-bernard-1,515,198,RB,2.0,,6,852,9.3,92,423,25,2481,5.9,31,0.0,,Career,0.0,0.0,North Carolina,1.0,33,,,3333,6.5,,0,,
