,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2013,,0.0,,0.0,0.0,0.0,0.0,,13.0,5-11,0.0,0.0,,1.0,John Ross,,,0.0,,,,,john-ross-1,,12,WR,0.0,,,,,,,,,,,0.0,,2013,2.0,1.0,Washington,2.0,2,,188,,,,0.0,,FR
2014,,4.0,,0.0,0.0,0.0,0.0,,13.0,5-11,1.0,0.0,,2.0,John Ross,,,1.0,,,,,john-ross-1,,42,WR,0.0,,,,,,,,,,,0.0,,2014,12.0,0.0,Washington,16.0,7,,188,,,,0.0,0.0,SO
2015,,,,,,,,,,5-11,,,,,John Ross,,,,,,,,john-ross-1,,0,WR,,,,,,,,,,,,,,2015,,,Washington,,0,,188,,,,,,JR
2016,,0.0,,0.0,0.0,0.0,0.0,,14.0,5-11,0.0,0.0,,1.0,John Ross,,,0.0,,,,,john-ross-1,,114,WR,0.0,,,,,,,,,,,0.0,,2016,0.0,0.0,Washington,0.0,19,,188,,,,0.0,,JR
Career,,4.0,,0.0,0.0,0.0,0.0,,,5-11,1.0,0.0,,4.0,John Ross,,,1.0,,,,,john-ross-1,,168,WR,0.0,,,,,,,,,,,0.0,,Career,14.0,1.0,Washington,18.0,28,,188,,,,0.0,0.0,
