,adjusted_net_yards_per_attempt_index,adjusted_net_yards_per_pass_attempt,adjusted_yards_per_attempt,adjusted_yards_per_attempt_index,all_purpose_yards,approximate_value,assists_on_tackles,attempted_passes,birth_date,blocked_punts,catch_percentage,completed_passes,completion_percentage_index,espn_qbr,extra_point_percentage,extra_points_attempted,extra_points_made,field_goal_percentage,field_goals_attempted,field_goals_made,fifty_plus_yard_field_goal_attempts,fifty_plus_yard_field_goals_made,fourth_quarter_comebacks,fourty_to_fourty_nine_yard_field_goal_attempts,fourty_to_fourty_nine_yard_field_goals_made,fumbles,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,game_winning_drives,games,games_started,height,interception_percentage,interception_percentage_index,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdown,kickoff_return_yards,kickoff_returns,less_than_nineteen_yards_field_goal_attempts,less_than_nineteen_yards_field_goals_made,longest_field_goal_made,longest_interception_return,longest_kickoff_return,longest_pass,longest_punt,longest_punt_return,longest_reception,longest_rush,name,net_yards_per_attempt_index,net_yards_per_pass_attempt,passer_rating_index,passes_defended,passing_completion,passing_touchdown_percentage,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,position,punt_return_touchdown,punt_return_yards,punt_returns,punts,qb_record,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_game,receiving_yards_per_reception,receptions,receptions_per_game,rush_attempts,rush_attempts_per_game,rush_touchdowns,rush_yards,rush_yards_per_attempt,rush_yards_per_game,rushing_and_receiving_touchdowns,sack_percentage,sack_percentage_index,sacks,safeties,season,tackles,team_abbreviation,thirty_to_thirty_nine_yard_field_goal_attempts,thirty_to_thirty_nine_yard_field_goals_made,times_pass_target,times_sacked,total_punt_yards,touchdown_percentage_index,touches,twenty_to_twenty_nine_yard_field_goal_attempts,twenty_to_twenty_nine_yard_field_goals_made,weight,yards_from_scrimmage,yards_lost_to_sacks,yards_per_attempt_index,yards_per_completed_pass,yards_per_game_played,yards_per_kickoff_return,yards_per_punt,yards_per_punt_return,yards_per_touch,yards_recovered_from_fumble,yards_returned_from_interception
2016,,-2.8,-2.8,,,0,,10,1993-06-15,,,2,,4.6,,,,,,,,,,,,1,0.0,1.0,-1.0,,4,0,6-3,10.0,,,,1,,,,,,,,,9,,,,0,Brett Hundley,,1.7,,,20.0,0.0,0,17,1.7,HundBr00,,,,,,,0.0,,,,,,,3,0.8,0,-2,-0.7,-0.5,0,,,0.0,,2016,,GNB,,,,0,,,3,,,226,-2,0,,8.5,4.3,,,,-0.7,-1.0,
2017,67.0,3.71,4.7,68.0,,5,,316,1993-06-15,,100.0,192,91.0,44.2,,,,,,,,,2.0,,,4,0.0,1.0,0.0,2.0,11,9,6-3,3.8,76.0,,,12,,,,,,,,,55,,,10.0,24,Brett Hundley,70.0,4.75,74.0,,60.8,2.8,9,1836,5.8,HundBr00,QB,,,,,3-6-0,70.6,0.0,10.0,0.9,10.0,1.0,0.1,36,3.3,2,270,7.5,24.5,2,,84.0,0.0,,2017,,GNB,,,1.0,29,,83.0,37,,,226,280,197,72.0,9.6,166.9,,,,7.6,0.0,
2019,,2.92,4.5,,,0,,11,1993-06-15,,,5,,,,,,,,,,,,,,0,,,,,3,0,6-3,0.0,,,,0,,,,,,,,,28,,,,14,Brett Hundley,,2.92,,,45.5,0.0,0,49,4.5,HundBr00,,,,,,,58.5,,,,,,,7,2.3,0,41,5.9,13.7,0,,,,,2019,,ARI,,,,2,,,7,,,226,41,11,,9.8,16.3,,,,5.9,,
Career,,3.5,4.4,,,5,,337,1993-06-15,,100.0,199,,,,,,,,,,,2.0,,,5,0.0,2.0,-1.0,2.0,18,9,6-3,3.9,,,,13,,,,,,,,,55,,,10.0,24,Brett Hundley,,4.6,,,59.1,2.7,9,1902,5.6,HundBr00,,,,,,3-6-0,67.6,0.0,10.0,0.6,10.0,1.0,0.1,46,2.6,2,309,6.7,17.2,2,,,0.0,,Career,,,,,1.0,31,,,47,,,226,319,208,,9.6,105.7,,,,6.8,-1.0,
