,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2009,,21,,,,,,,13.0,,1,0,,,Kemal Ishmael,,,,,,,,kemal-ishmael-1,,,DB,,,,,,,,,,,,0.0,,2009,49,1.0,UCF,70,,,,,,,0,0.0,FR
2010,,36,,,,,,,14.0,,2,0,,,Kemal Ishmael,,,,,,,,kemal-ishmael-1,,,DB,,,,,,,,,,,,0.0,,2010,57,1.0,UCF,93,,,,,,,12,6.0,SO
2011,,42,,,,1.0,0.0,0.0,12.0,,0,0,,,Kemal Ishmael,,,3.0,,,,,kemal-ishmael-1,,,DB,,,,,,,,,,,,0.0,,2011,39,2.5,UCF,81,,,,,,0.0,0,,JR
2012,,56,,,,,,,14.0,,3,0,,,Kemal Ishmael,,,,,,,,kemal-ishmael-1,,,DB,,,,,,,,,,,,1.0,,2012,68,5.0,UCF,124,,,,,,,46,15.3,SR
Career,,155,,,,1.0,0.0,0.0,,,6,0,,,Kemal Ishmael,,,3.0,,,,,kemal-ishmael-1,,,DB,,,,,,,,,,,,1.0,,Career,213,9.5,UCF,368,,,,,,0.0,58,9.7,
