,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2010,,0.0,,,,0.0,0.0,,13.0,,0,0,,0,Le'Veon Bell,,,0.0,,,,,leveon-bell-1,118,48,RB,,,0,97,8.8,11,107,8,605,5.7,8,0.0,,2010,0.0,0.0,Michigan State,0.0,8,,,702,5.9,,0,,FR
2011,,0.0,,,,0.0,0.0,,14.0,,0,0,,0,Le'Veon Bell,,,0.0,,,,,leveon-bell-1,217,78,RB,,,0,267,7.6,35,182,13,948,5.2,13,0.0,,2011,1.0,0.0,Michigan State,1.0,13,,,1215,5.6,,0,,SO
2012,29.0,,1.0,,,,,,13.0,,0,0,0.0,0,Le'Veon Bell,,1.0,,100.0,0.0,29.0,29.0,leveon-bell-1,414,78,RB,0.0,343.6,1,167,5.2,32,382,12,1793,4.7,13,,,2012,,,Michigan State,,13,,,1960,4.7,,0,,JR
Career,29.0,0.0,1.0,,,0.0,0.0,,,,0,0,0.0,0,Le'Veon Bell,,1.0,0.0,100.0,0.0,29.0,29.0,leveon-bell-1,749,204,RB,0.0,343.6,1,531,6.8,78,671,33,3346,5.0,34,0.0,,Career,1.0,0.0,Michigan State,1.0,34,,,3877,5.2,,0,,
