,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2002,7.3,,33,,,,,,5.0,,0,0,0,,Matt Moore,,62,,53.2,2,412,6.6,matt-moore-1,8,0,QB,,119.7,,,,,8,0,-34,-4.3,0,,,2002,,,UCLA,,0,,,-34,-4.3,,0,,FR
2003,3.2,,52,,,,,,8.0,,0,0,6,,Matt Moore,,103,,50.5,2,555,5.4,matt-moore-1,20,0,QB,,90.5,,,,,20,0,-81,-4.1,0,,,2003,,,UCLA,,0,,,-81,-4.1,,0,,SO
2005,5.8,0.0,211,,,,,,10.0,,0,0,19,,Matt Moore,,355,,59.4,11,2711,7.6,matt-moore-1,61,18,QB,,123.1,,,,,61,3,-100,-1.6,3,0.0,,2005,2.0,0.0,Oregon State,2.0,3,,,-100,-1.6,,0,,
2006,8.1,0.0,229,,,,,,14.0,,0,0,7,,Matt Moore,,378,,60.6,18,3022,8.0,matt-moore-1,77,30,QB,,139.7,,,,,77,5,-11,-0.1,5,0.0,,2006,1.0,0.0,Oregon State,1.0,5,,,-11,-0.1,,0,,
Career,6.6,0.0,525,,,,,,,,0,0,32,,Matt Moore,,898,,58.5,33,6700,7.5,matt-moore-1,166,48,QB,,126.1,,,,,166,8,-226,-1.4,8,0.0,,Career,3.0,0.0,Overall,3.0,8,,,-226,-1.4,,0,,
