,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2015,3.9,0,72,0,0,0,0,,8.0,5-10,0,0,7,0,Kyler Murray,,121,0,59.5,5,686,5.7,kyler-murray-1,53,6,QB,0,109.2,0,0,,0,53,1,335,6.3,1,0.0,,2015,1,0.0,Texas A&M,1,1,,192,335,6.3,,0,,FR
2017,20.0,0,18,0,0,0,0,,7.0,5-10,0,0,0,0,Kyler Murray,,21,0,85.7,3,359,17.1,kyler-murray-1,14,0,QB,0,276.5,0,0,,0,14,0,142,10.1,0,0.0,,2017,0,0.0,Oklahoma,0,3,,192,142,10.1,,0,,SO
2018,13.0,0,260,0,0,0,0,,14.0,5-10,0,0,7,0,Kyler Murray,,377,0,69.0,42,4361,11.6,kyler-murray-1,140,72,QB,0,199.2,0,0,,0,140,12,1001,7.2,12,0.0,,2018,1,0.0,Oklahoma,1,12,,192,1001,7.2,,0,,JR
Career,11.1,0,350,0,0,0,0,,,5-10,0,0,14,0,Kyler Murray,,519,0,67.4,50,5406,10.4,kyler-murray-1,207,78,QB,0,181.3,0,0,,0,207,13,1478,7.1,13,0.0,,Career,2,0.0,Overall,2,16,,192,1478,7.1,,0,,
