,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2009,,34,,,,0.0,0.0,0.0,12.0,,0,0,,,Manti Te'o,,,1.0,,,,,manti-teo-1,,,LB,,,,,,,,,,,,1.0,,2009,29,5.5,Notre Dame,63,,,,,,0.0,0,,FR
2010,,67,,,,1.0,0.0,,13.0,,0,0,,,Manti Te'o,,,3.0,,,,,manti-teo-1,,,LB,,,,,,,,,,,,1.0,,2010,66,9.5,Notre Dame,133,,,,,,,0,,SO
2011,,66,,,,1.0,0.0,,13.0,,0,0,,,Manti Te'o,,,2.0,,,,,manti-teo-1,,,LB,,,,,,,,,,,,5.0,,2011,62,13.5,Notre Dame,128,,,,,,,0,,JR
2012,,58,,,,,,,13.0,,7,0,,,Manti Te'o,,,,,,,,manti-teo-1,,,LB,,,,,,,,,,,,1.5,,2012,55,5.5,Notre Dame,113,,,,,,,35,5.0,SR
Career,,225,,,,2.0,0.0,0.0,,,7,0,,,Manti Te'o,,,6.0,,,,,manti-teo-1,,,LB,,,,,,,,,,,,8.5,,Career,212,34.0,Notre Dame,437,,,,,,0.0,35,5.0,
