,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2014,,3,,,,0,0,,6.0,6-4,0,0,,,Da'Shawn Hand,,,0,,,,,dashawn-hand-1,,,DL,,,,,,,,,,,,2.0,,2014,4,2.0,Alabama,7,,,288,,,,0,,FR
2015,,9,,,,0,0,,8.0,6-4,0,0,,,Da'Shawn Hand,,,0,,,,,dashawn-hand-1,,,DL,,,,,,,,,,,,3.0,,2015,7,6.5,Alabama,16,,,288,,,,0,,SO
2016,,11,,,,1,0,,10.0,6-4,0,0,,,Da'Shawn Hand,,,0,,,,,dashawn-hand-1,,,DL,,,,,,,,,,,,1.0,,2016,10,2.5,Alabama,21,,,288,,,,0,,JR
2017,,18,,,,0,0,,10.0,6-4,0,0,,,Da'Shawn Hand,,,1,,,,,dashawn-hand-1,,,DL,,,,,,,,,,,,3.0,,2017,9,3.5,Alabama,27,,,288,,,,0,,SR
Career,,41,,,,1,0,,,6-4,0,0,,,Da'Shawn Hand,,,1,,,,,dashawn-hand-1,,,DL,,,,,,,,,,,,9.0,,Career,30,14.5,Alabama,71,,,288,,,,0,,
