,adjusted_net_yards_per_attempt_index,adjusted_net_yards_per_pass_attempt,adjusted_yards_per_attempt,adjusted_yards_per_attempt_index,all_purpose_yards,approximate_value,assists_on_tackles,attempted_passes,birth_date,blocked_punts,catch_percentage,completed_passes,completion_percentage_index,espn_qbr,extra_point_percentage,extra_points_attempted,extra_points_made,field_goal_percentage,field_goals_attempted,field_goals_made,fifty_plus_yard_field_goal_attempts,fifty_plus_yard_field_goals_made,fourth_quarter_comebacks,fourty_to_fourty_nine_yard_field_goal_attempts,fourty_to_fourty_nine_yard_field_goals_made,fumbles,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,game_winning_drives,games,games_started,height,interception_percentage,interception_percentage_index,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdown,kickoff_return_yards,kickoff_returns,less_than_nineteen_yards_field_goal_attempts,less_than_nineteen_yards_field_goals_made,longest_field_goal_made,longest_interception_return,longest_kickoff_return,longest_pass,longest_punt,longest_punt_return,longest_reception,longest_rush,name,net_yards_per_attempt_index,net_yards_per_pass_attempt,passer_rating_index,passes_defended,passing_completion,passing_touchdown_percentage,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,position,punt_return_touchdown,punt_return_yards,punt_returns,punts,qb_record,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_game,receiving_yards_per_reception,receptions,receptions_per_game,rush_attempts,rush_attempts_per_game,rush_touchdowns,rush_yards,rush_yards_per_attempt,rush_yards_per_game,rushing_and_receiving_touchdowns,sack_percentage,sack_percentage_index,sacks,safeties,season,tackles,team_abbreviation,thirty_to_thirty_nine_yard_field_goal_attempts,thirty_to_thirty_nine_yard_field_goals_made,times_pass_target,times_sacked,total_punt_yards,touchdown_percentage_index,touches,twenty_to_twenty_nine_yard_field_goal_attempts,twenty_to_twenty_nine_yard_field_goals_made,weight,yards_from_scrimmage,yards_lost_to_sacks,yards_per_attempt_index,yards_per_completed_pass,yards_per_game_played,yards_per_kickoff_return,yards_per_punt,yards_per_punt_return,yards_per_touch,yards_recovered_from_fumble,yards_returned_from_interception
2012,,0.0,0.0,,1308.0,8,0.0,1.0,1989-11-14,,55.6,0.0,,4.9,,,,,,,,,,,,1,0.0,0.0,0.0,,15,1,5-10,0.0,,,,0.0,0.0,118.0,7.0,,,,,26.0,0.0,,75.0,61,19.0,T.Y. Hilton,,0.0,,,0.0,0.0,0.0,0.0,0.0,HiltT.00,wr,1.0,300.0,26.0,,,39.6,7,861,57.4,17.2,50,3.3,5.0,0.3,0.0,29.0,5.8,1.9,7,,,0.0,,2012,1.0,IND,,,90,0.0,,,55,,,183,890,0.0,,,0.0,16.9,,11.5,16.2,0.0,
Career,,0.0,0.0,,9258.0,77,0.0,1.0,1989-11-14,,58.4,0.0,,,,,,,,,,,,,,8,1.0,1.0,0.0,,118,97,5-10,0.0,,,,0.0,0.0,123.0,10.0,,,,,26.0,0.0,,75.0,87,19.0,T.Y. Hilton,,0.0,,,0.0,0.0,0.0,0.0,0.0,HiltT.00,,1.0,482.0,49.0,,,39.6,45,8598,72.9,15.6,552,4.7,9.0,0.1,0.0,55.0,6.1,0.5,45,,,0.0,,Career,1.0,,,,946,0.0,,,561,,,183,8653,0.0,,,0.0,12.3,,9.8,15.4,0.0,
2013,,,,,1248.0,10,,,1989-11-14,,59.0,,,,,,,,,,,,,,,1,0.0,1.0,0.0,,16,10,5-10,,,,,,,,,,,,,,,,34.0,73,3.0,T.Y. Hilton,,,,,,,,,,HiltT.00,WR,0.0,159.0,17.0,,,,5,1083,67.7,13.2,82,5.1,2.0,0.1,0.0,6.0,3.0,0.4,5,,,0.0,,2013,,IND,,,139,,,,84,,,183,1089,,,,,,,9.4,13.0,0.0,
2014,,,,,1365.0,12,,,1989-11-14,,62.6,,,,,,,,,,,,,,,3,1.0,0.0,0.0,,15,15,5-10,,,,,,0.0,0.0,1.0,,,,,0.0,,,,73,15.0,T.Y. Hilton,,,,,,,,,,HiltT.00,WR,,,,,,,7,1345,89.7,16.4,82,5.5,2.0,0.1,0.0,20.0,10.0,1.3,7,,,0.0,,2014,,IND,,,131,,,,84,,,183,1365,,,,,0.0,,,16.3,0.0,
2015,,,,,1140.0,8,,,1989-11-14,,51.5,,,,,,,,,,,,,,,1,0.0,0.0,0.0,,16,15,5-10,,,,,,,,,,,,,,,,10.0,87,,T.Y. Hilton,,,,,,,,,,HiltT.00,WR,0.0,16.0,4.0,,,,5,1124,70.3,16.3,69,4.3,,,,,,,5,,,0.0,,2015,,IND,,,134,,,,69,,,183,1124,,,,,,,4.0,16.3,0.0,
2016,,,,,1458.0,14,,,1989-11-14,,58.7,,,,,,,,,,,,,,,0,,,,,16,16,5-10,,,,,,0.0,5.0,2.0,,,,,5.0,,,5.0,63,,T.Y. Hilton,,,,,,,,,,HiltT.00,WR,0.0,5.0,1.0,,,,6,1448,90.5,15.9,91,5.7,,,,,,,6,,,,,2016,,IND,,,155,,,,91,,,183,1448,,,,,2.5,,5.0,15.9,,
2017,,,,,,8,,,1989-11-14,,52.3,,,,,,,,,,,,,,,2,0.0,0.0,0.0,,16,16,5-10,,,,,,,,,,,,,,,,,80,,T.Y. Hilton,,,,,,,,,,HiltT.00,WR,,,,,,,4,966,60.4,16.9,57,3.6,,,,,,,4,,,0.0,,2017,,IND,,,109,,,,57,,,183,966,,,,,,,,16.9,0.0,
2018,,,,,1272.0,12,,,1989-11-14,,63.3,,,,,,,,,,,,,,,0,,,,,14,14,5-10,,,,,,,,,,,,,,,,2.0,68,,T.Y. Hilton,,,,,,,,,,HiltT.00,WR,0.0,2.0,1.0,,,,6,1270,90.7,16.7,76,5.4,,,,,,,6,,,,,2018,,IND,,,120,,,,76,,,183,1270,,,,,,,2.0,16.7,,
2019,,,,,,5,,,1989-11-14,,66.2,,,,,,,,,,,,,,,0,,,,,10,10,5-10,,,,,,,,,,,,,,,,,35,,T.Y. Hilton,,,,,,,,,,HiltT.00,WR,,,,,,,5,501,50.1,11.1,45,4.5,,,,,,,5,,,,,2019,,IND,,,68,,,,45,,,183,501,,,,,,,,11.1,,
