,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2015,,,,,,,,,,6-1,,,,,Dane Cruikshank,,,,,,,,dane-cruikshank-1,,,CB,,,,,,,,,,,,,,2015,,,Arizona,,,,206,,,,,,JR
2016,,7.0,,,,0.0,0.0,,12.0,6-1,2.0,0.0,,,Dane Cruikshank,,,7.0,,,,,dane-cruikshank-1,,,CB,,,,,,,,,,,,0.0,,2016,53.0,1.5,Arizona,60.0,,,206,,,,3.0,1.5,JR
2017,,19.0,,,,1.0,0.0,,13.0,6-1,3.0,0.0,,,Dane Cruikshank,,,5.0,,,,,dane-cruikshank-1,,,CB,,,,,,,,,,,,1.0,,2017,55.0,4.5,Arizona,74.0,,,206,,,,65.0,21.7,SR
Career,,26.0,,,,1.0,0.0,,,6-1,5.0,0.0,,,Dane Cruikshank,,,12.0,,,,,dane-cruikshank-1,,,CB,,,,,,,,,,,,1.0,,Career,108.0,6.0,Arizona,134.0,,,206,,,,68.0,13.6,
